TIME,IP,PORT,TYPE,ERROR
09:11:27,192.168.10.20,50386,tcp,Exception error for port 50386
09:11:27,192.168.10.20,50387,tcp,Exception error for port 50387
09:11:27,192.168.10.20,50388,tcp,Exception error for port 50388
09:11:27,192.168.10.20,50389,tcp,Exception error for port 50389
09:11:27,192.168.10.20,50390,tcp,Exception error for port 50390
09:11:27,192.168.10.20,50391,tcp,Exception error for port 50391
09:11:27,192.168.10.20,50392,tcp,Exception error for port 50392
09:11:27,192.168.10.20,50393,tcp,Exception error for port 50393
09:11:27,192.168.10.20,50394,tcp,Exception error for port 50394
09:11:27,192.168.10.20,50395,tcp,Exception error for port 50395
09:11:27,192.168.10.20,50396,tcp,Exception error for port 50396
09:11:27,192.168.10.20,50397,tcp,Exception error for port 50397
09:11:27,192.168.10.20,50398,tcp,Exception error for port 50398
09:11:27,192.168.10.20,50399,tcp,Exception error for port 50399
09:11:27,192.168.10.20,50400,tcp,Exception error for port 50400
09:11:27,192.168.10.20,50401,tcp,Exception error for port 50401
09:11:27,192.168.10.20,50402,tcp,Exception error for port 50402
09:11:27,192.168.10.20,50403,tcp,Exception error for port 50403
09:11:27,192.168.10.20,50404,tcp,Exception error for port 50404
09:11:27,192.168.10.20,50405,tcp,Exception error for port 50405
09:11:27,192.168.10.20,50406,tcp,Exception error for port 50406
09:11:27,192.168.10.20,50407,tcp,Exception error for port 50407
09:11:27,192.168.10.20,50408,tcp,Exception error for port 50408
09:11:27,192.168.10.20,50409,tcp,Exception error for port 50409
09:11:27,192.168.10.20,50410,tcp,Exception error for port 50410
09:11:27,192.168.10.20,50411,tcp,Exception error for port 50411
09:11:27,192.168.10.20,50412,tcp,Exception error for port 50412
09:11:27,192.168.10.20,50413,tcp,Exception error for port 50413
09:11:27,192.168.10.20,50414,tcp,Exception error for port 50414
09:11:27,192.168.10.20,50415,tcp,Exception error for port 50415
09:11:27,192.168.10.20,50416,tcp,Exception error for port 50416
09:11:27,192.168.10.20,50417,tcp,Exception error for port 50417
09:11:27,192.168.10.20,50418,tcp,Exception error for port 50418
09:11:27,192.168.10.20,50419,tcp,Exception error for port 50419
09:11:27,192.168.10.20,50420,tcp,Exception error for port 50420
09:11:27,192.168.10.20,50421,tcp,Exception error for port 50421
09:11:27,192.168.10.20,50422,tcp,Exception error for port 50422
09:11:27,192.168.10.20,50423,tcp,Exception error for port 50423
09:11:27,192.168.10.20,50424,tcp,Exception error for port 50424
09:11:27,192.168.10.20,50425,tcp,Exception error for port 50425
09:11:27,192.168.10.20,50426,tcp,Exception error for port 50426
09:11:27,192.168.10.20,50427,tcp,Exception error for port 50427
09:11:27,192.168.10.20,50428,tcp,Exception error for port 50428
09:11:27,192.168.10.20,50429,tcp,Exception error for port 50429
09:11:27,192.168.10.20,50430,tcp,Exception error for port 50430
09:11:27,192.168.10.20,50431,tcp,Exception error for port 50431
09:11:27,192.168.10.20,50432,tcp,Exception error for port 50432
09:11:27,192.168.10.20,50433,tcp,Exception error for port 50433
09:11:27,192.168.10.20,50434,tcp,Exception error for port 50434
09:11:27,192.168.10.20,50435,tcp,Exception error for port 50435
09:11:27,192.168.10.20,50436,tcp,Exception error for port 50436
09:11:27,192.168.10.20,50437,tcp,Exception error for port 50437
09:11:27,192.168.10.20,50438,tcp,Exception error for port 50438
09:11:27,192.168.10.20,50439,tcp,Exception error for port 50439
09:11:27,192.168.10.20,50440,tcp,Exception error for port 50440
09:11:27,192.168.10.20,50441,tcp,Exception error for port 50441
09:11:27,192.168.10.20,50442,tcp,Exception error for port 50442
09:11:27,192.168.10.20,50443,tcp,Exception error for port 50443
09:11:27,192.168.10.20,50444,tcp,Exception error for port 50444
09:11:27,192.168.10.20,50445,tcp,Exception error for port 50445
09:11:27,192.168.10.20,50446,tcp,Exception error for port 50446
09:11:27,192.168.10.20,50447,tcp,Exception error for port 50447
09:11:27,192.168.10.20,50448,tcp,Exception error for port 50448
09:11:27,192.168.10.20,50449,tcp,Exception error for port 50449
09:11:27,192.168.10.20,50450,tcp,Exception error for port 50450
09:11:27,192.168.10.20,50451,tcp,Exception error for port 50451
09:11:27,192.168.10.20,50452,tcp,Exception error for port 50452
09:11:27,192.168.10.20,50453,tcp,Exception error for port 50453
09:11:27,192.168.10.20,50454,tcp,Exception error for port 50454
09:11:27,192.168.10.20,50455,tcp,Exception error for port 50455
09:11:27,192.168.10.20,50456,tcp,Exception error for port 50456
09:11:27,192.168.10.20,50457,tcp,Exception error for port 50457
09:11:27,192.168.10.20,50458,tcp,Exception error for port 50458
09:11:27,192.168.10.20,50459,tcp,Exception error for port 50459
09:11:27,192.168.10.20,50460,tcp,Exception error for port 50460
09:11:27,192.168.10.20,50461,tcp,Exception error for port 50461
09:11:27,192.168.10.20,50462,tcp,Exception error for port 50462
09:11:27,192.168.10.20,50463,tcp,Exception error for port 50463
09:11:27,192.168.10.20,50464,tcp,Exception error for port 50464
09:11:27,192.168.10.20,50465,tcp,Exception error for port 50465
09:11:27,192.168.10.20,50466,tcp,Exception error for port 50466
09:11:27,192.168.10.20,50467,tcp,Exception error for port 50467
09:11:27,192.168.10.20,50468,tcp,Exception error for port 50468
09:11:27,192.168.10.20,50469,tcp,Exception error for port 50469
09:11:27,192.168.10.20,50470,tcp,Exception error for port 50470
09:11:27,192.168.10.20,50471,tcp,Exception error for port 50471
09:11:27,192.168.10.20,50472,tcp,Exception error for port 50472
09:11:27,192.168.10.20,50473,tcp,Exception error for port 50473
09:11:27,192.168.10.20,50474,tcp,Exception error for port 50474
09:11:27,192.168.10.20,50475,tcp,Exception error for port 50475
09:11:27,192.168.10.20,50476,tcp,Exception error for port 50476
09:11:27,192.168.10.20,50477,tcp,Exception error for port 50477
09:11:27,192.168.10.20,50478,tcp,Exception error for port 50478
09:11:27,192.168.10.20,50479,tcp,Exception error for port 50479
09:11:27,192.168.10.20,50480,tcp,Exception error for port 50480
09:11:27,192.168.10.20,50481,tcp,Exception error for port 50481
09:11:27,192.168.10.20,50482,tcp,Exception error for port 50482
09:11:27,192.168.10.20,50483,tcp,Exception error for port 50483
09:11:27,192.168.10.20,50484,tcp,Exception error for port 50484
09:11:27,192.168.10.20,50485,tcp,Exception error for port 50485
09:11:27,192.168.10.20,50486,tcp,Exception error for port 50486
09:11:27,192.168.10.20,50487,tcp,Exception error for port 50487
09:11:27,192.168.10.20,50488,tcp,Exception error for port 50488
09:11:27,192.168.10.20,50489,tcp,Exception error for port 50489
09:11:27,192.168.10.20,50490,tcp,Exception error for port 50490
09:11:27,192.168.10.20,50491,tcp,Exception error for port 50491
09:11:27,192.168.10.20,50492,tcp,Exception error for port 50492
09:11:27,192.168.10.20,50493,tcp,Exception error for port 50493
09:11:27,192.168.10.20,50494,tcp,Exception error for port 50494
09:11:27,192.168.10.20,50495,tcp,Exception error for port 50495
09:11:27,192.168.10.20,50496,tcp,Exception error for port 50496
09:11:27,192.168.10.20,50497,tcp,Exception error for port 50497
09:11:27,192.168.10.20,50498,tcp,Exception error for port 50498
09:11:27,192.168.10.20,50499,tcp,Exception error for port 50499
09:11:27,192.168.10.20,50500,tcp,Exception error for port 50500
09:11:27,192.168.10.20,50501,tcp,Exception error for port 50501
09:11:27,192.168.10.20,50502,tcp,Exception error for port 50502
09:11:27,192.168.10.20,50503,tcp,Exception error for port 50503
09:11:27,192.168.10.20,50504,tcp,Exception error for port 50504
09:11:27,192.168.10.20,50505,tcp,Exception error for port 50505
09:11:27,192.168.10.20,50506,tcp,Exception error for port 50506
09:11:27,192.168.10.20,50507,tcp,Exception error for port 50507
09:11:27,192.168.10.20,50508,tcp,Exception error for port 50508
09:11:27,192.168.10.20,50509,tcp,Exception error for port 50509
09:11:27,192.168.10.20,50510,tcp,Exception error for port 50510
09:11:27,192.168.10.20,50511,tcp,Exception error for port 50511
09:11:27,192.168.10.20,50512,tcp,Exception error for port 50512
09:11:27,192.168.10.20,50513,tcp,Exception error for port 50513
09:11:27,192.168.10.20,50514,tcp,Exception error for port 50514
09:11:27,192.168.10.20,50515,tcp,Exception error for port 50515
09:11:27,192.168.10.20,50516,tcp,Exception error for port 50516
09:11:27,192.168.10.20,50517,tcp,Exception error for port 50517
09:11:27,192.168.10.20,50518,tcp,Exception error for port 50518
09:11:27,192.168.10.20,50519,tcp,Exception error for port 50519
09:11:27,192.168.10.20,50520,tcp,Exception error for port 50520
09:11:27,192.168.10.20,50521,tcp,Exception error for port 50521
09:11:27,192.168.10.20,50522,tcp,Exception error for port 50522
09:11:27,192.168.10.20,50523,tcp,Exception error for port 50523
09:11:27,192.168.10.20,50524,tcp,Exception error for port 50524
09:11:27,192.168.10.20,50525,tcp,Exception error for port 50525
09:11:27,192.168.10.20,50526,tcp,Exception error for port 50526
09:11:27,192.168.10.20,50527,tcp,Exception error for port 50527
09:11:27,192.168.10.20,50528,tcp,Exception error for port 50528
09:11:27,192.168.10.20,50529,tcp,Exception error for port 50529
09:11:27,192.168.10.20,50530,tcp,Exception error for port 50530
09:11:27,192.168.10.20,50531,tcp,Exception error for port 50531
09:11:27,192.168.10.20,50532,tcp,Exception error for port 50532
09:11:27,192.168.10.20,50533,tcp,Exception error for port 50533
09:11:27,192.168.10.20,50534,tcp,Exception error for port 50534
09:11:27,192.168.10.20,50535,tcp,Exception error for port 50535
09:11:27,192.168.10.20,50536,tcp,Exception error for port 50536
09:11:27,192.168.10.20,50537,tcp,Exception error for port 50537
09:11:27,192.168.10.20,50538,tcp,Exception error for port 50538
09:11:27,192.168.10.20,50539,tcp,Exception error for port 50539
09:11:27,192.168.10.20,50540,tcp,Exception error for port 50540
09:11:27,192.168.10.20,50541,tcp,Exception error for port 50541
09:11:27,192.168.10.20,50542,tcp,Exception error for port 50542
09:11:27,192.168.10.20,50543,tcp,Exception error for port 50543
09:11:27,192.168.10.20,50544,tcp,Exception error for port 50544
09:11:27,192.168.10.20,50545,tcp,Exception error for port 50545
09:11:27,192.168.10.20,50546,tcp,Exception error for port 50546
09:11:27,192.168.10.20,50547,tcp,Exception error for port 50547
09:11:27,192.168.10.20,50548,tcp,Exception error for port 50548
09:11:27,192.168.10.20,50549,tcp,Exception error for port 50549
09:11:27,192.168.10.20,50550,tcp,Exception error for port 50550
09:11:27,192.168.10.20,50551,tcp,Exception error for port 50551
09:11:27,192.168.10.20,50552,tcp,Exception error for port 50552
09:11:27,192.168.10.20,50553,tcp,Exception error for port 50553
09:11:27,192.168.10.20,50554,tcp,Exception error for port 50554
09:11:27,192.168.10.20,50555,tcp,Exception error for port 50555
09:11:27,192.168.10.20,50556,tcp,Exception error for port 50556
09:11:27,192.168.10.20,50557,tcp,Exception error for port 50557
09:11:27,192.168.10.20,50558,tcp,Exception error for port 50558
09:11:27,192.168.10.20,50559,tcp,Exception error for port 50559
09:11:27,192.168.10.20,50560,tcp,Exception error for port 50560
09:11:27,192.168.10.20,50561,tcp,Exception error for port 50561
09:11:27,192.168.10.20,50562,tcp,Exception error for port 50562
09:11:27,192.168.10.20,50563,tcp,Exception error for port 50563
09:11:27,192.168.10.20,50564,tcp,Exception error for port 50564
09:11:27,192.168.10.20,50565,tcp,Exception error for port 50565
09:11:27,192.168.10.20,50566,tcp,Exception error for port 50566
09:11:27,192.168.10.20,50567,tcp,Exception error for port 50567
09:11:27,192.168.10.20,50568,tcp,Exception error for port 50568
09:11:27,192.168.10.20,50569,tcp,Exception error for port 50569
09:11:27,192.168.10.20,50570,tcp,Exception error for port 50570
09:11:27,192.168.10.20,50571,tcp,Exception error for port 50571
09:11:27,192.168.10.20,50572,tcp,Exception error for port 50572
09:11:27,192.168.10.20,50573,tcp,Exception error for port 50573
09:11:27,192.168.10.20,50574,tcp,Exception error for port 50574
09:11:27,192.168.10.20,50575,tcp,Exception error for port 50575
09:11:27,192.168.10.20,50576,tcp,Exception error for port 50576
09:11:27,192.168.10.20,50577,tcp,Exception error for port 50577
09:11:27,192.168.10.20,50578,tcp,Exception error for port 50578
09:11:27,192.168.10.20,50579,tcp,Exception error for port 50579
09:11:27,192.168.10.20,50580,tcp,Exception error for port 50580
09:11:27,192.168.10.20,50581,tcp,Exception error for port 50581
09:11:27,192.168.10.20,50582,tcp,Exception error for port 50582
09:11:27,192.168.10.20,50583,tcp,Exception error for port 50583
09:11:27,192.168.10.20,50584,tcp,Exception error for port 50584
09:11:27,192.168.10.20,50585,tcp,Exception error for port 50585
09:11:27,192.168.10.20,50586,tcp,Exception error for port 50586
09:11:27,192.168.10.20,50587,tcp,Exception error for port 50587
09:11:27,192.168.10.20,50588,tcp,Exception error for port 50588
09:11:27,192.168.10.20,50589,tcp,Exception error for port 50589
09:11:27,192.168.10.20,50590,tcp,Exception error for port 50590
09:11:27,192.168.10.20,50591,tcp,Exception error for port 50591
09:11:27,192.168.10.20,50592,tcp,Exception error for port 50592
09:11:27,192.168.10.20,50593,tcp,Exception error for port 50593
09:11:27,192.168.10.20,50594,tcp,Exception error for port 50594
09:11:27,192.168.10.20,50595,tcp,Exception error for port 50595
09:11:27,192.168.10.20,50596,tcp,Exception error for port 50596
09:11:27,192.168.10.20,50597,tcp,Exception error for port 50597
09:11:27,192.168.10.20,50598,tcp,Exception error for port 50598
09:11:27,192.168.10.20,50599,tcp,Exception error for port 50599
09:11:27,192.168.10.20,50600,tcp,Exception error for port 50600
09:11:27,192.168.10.20,50601,tcp,Exception error for port 50601
09:11:27,192.168.10.20,50602,tcp,Exception error for port 50602
09:11:27,192.168.10.20,50603,tcp,Exception error for port 50603
09:11:27,192.168.10.20,50604,tcp,Exception error for port 50604
09:11:27,192.168.10.20,50605,tcp,Exception error for port 50605
09:11:27,192.168.10.20,50606,tcp,Exception error for port 50606
09:11:27,192.168.10.20,50607,tcp,Exception error for port 50607
09:11:27,192.168.10.20,50608,tcp,Exception error for port 50608
09:11:27,192.168.10.20,50609,tcp,Exception error for port 50609
09:11:27,192.168.10.20,50610,tcp,Exception error for port 50610
09:11:27,192.168.10.20,50611,tcp,Exception error for port 50611
09:11:27,192.168.10.20,50612,tcp,Exception error for port 50612
09:11:27,192.168.10.20,50613,tcp,Exception error for port 50613
09:11:27,192.168.10.20,50614,tcp,Exception error for port 50614
09:11:27,192.168.10.20,50615,tcp,Exception error for port 50615
09:11:27,192.168.10.20,50616,tcp,Exception error for port 50616
09:11:27,192.168.10.20,50617,tcp,Exception error for port 50617
09:11:27,192.168.10.20,50618,tcp,Exception error for port 50618
09:11:27,192.168.10.20,50619,tcp,Exception error for port 50619
09:11:27,192.168.10.20,50620,tcp,Exception error for port 50620
09:11:27,192.168.10.20,50621,tcp,Exception error for port 50621
09:11:27,192.168.10.20,50622,tcp,Exception error for port 50622
09:11:27,192.168.10.20,50623,tcp,Exception error for port 50623
09:11:27,192.168.10.20,50624,tcp,Exception error for port 50624
09:11:27,192.168.10.20,50625,tcp,Exception error for port 50625
09:11:27,192.168.10.20,50626,tcp,Exception error for port 50626
09:11:27,192.168.10.20,50627,tcp,Exception error for port 50627
09:11:27,192.168.10.20,50628,tcp,Exception error for port 50628
09:11:27,192.168.10.20,50629,tcp,Exception error for port 50629
09:11:27,192.168.10.20,50630,tcp,Exception error for port 50630
09:11:27,192.168.10.20,50631,tcp,Exception error for port 50631
09:11:27,192.168.10.20,50632,tcp,Exception error for port 50632
09:11:27,192.168.10.20,50633,tcp,Exception error for port 50633
09:11:27,192.168.10.20,50634,tcp,Exception error for port 50634
09:11:27,192.168.10.20,50635,tcp,Exception error for port 50635
09:11:27,192.168.10.20,50636,tcp,Exception error for port 50636
09:11:27,192.168.10.20,50637,tcp,Exception error for port 50637
09:11:27,192.168.10.20,50638,tcp,Exception error for port 50638
09:11:27,192.168.10.20,50639,tcp,Exception error for port 50639
09:11:27,192.168.10.20,50640,tcp,Exception error for port 50640
09:11:27,192.168.10.20,50641,tcp,Exception error for port 50641
09:11:27,192.168.10.20,50642,tcp,Exception error for port 50642
09:11:27,192.168.10.20,50643,tcp,Exception error for port 50643
09:11:27,192.168.10.20,50644,tcp,Exception error for port 50644
09:11:27,192.168.10.20,50645,tcp,Exception error for port 50645
09:11:27,192.168.10.20,50646,tcp,Exception error for port 50646
09:11:27,192.168.10.20,50647,tcp,Exception error for port 50647
09:11:27,192.168.10.20,50648,tcp,Exception error for port 50648
09:11:27,192.168.10.20,50649,tcp,Exception error for port 50649
09:11:27,192.168.10.20,50650,tcp,Exception error for port 50650
09:11:27,192.168.10.20,50651,tcp,Exception error for port 50651
09:11:27,192.168.10.20,50652,tcp,Exception error for port 50652
09:11:27,192.168.10.20,50653,tcp,Exception error for port 50653
09:11:27,192.168.10.20,50654,tcp,Exception error for port 50654
09:11:27,192.168.10.20,50655,tcp,Exception error for port 50655
09:11:27,192.168.10.20,50656,tcp,Exception error for port 50656
09:11:27,192.168.10.20,50657,tcp,Exception error for port 50657
09:11:27,192.168.10.20,50658,tcp,Exception error for port 50658
09:11:27,192.168.10.20,50659,tcp,Exception error for port 50659
09:11:27,192.168.10.20,50660,tcp,Exception error for port 50660
09:11:27,192.168.10.20,50661,tcp,Exception error for port 50661
09:11:27,192.168.10.20,50662,tcp,Exception error for port 50662
09:11:27,192.168.10.20,50663,tcp,Exception error for port 50663
09:11:27,192.168.10.20,50664,tcp,Exception error for port 50664
09:11:27,192.168.10.20,50665,tcp,Exception error for port 50665
09:11:27,192.168.10.20,50666,tcp,Exception error for port 50666
09:11:27,192.168.10.20,50667,tcp,Exception error for port 50667
09:11:27,192.168.10.20,50668,tcp,Exception error for port 50668
09:11:27,192.168.10.20,50669,tcp,Exception error for port 50669
09:11:27,192.168.10.20,50670,tcp,Exception error for port 50670
09:11:27,192.168.10.20,50671,tcp,Exception error for port 50671
09:11:27,192.168.10.20,50672,tcp,Exception error for port 50672
09:11:27,192.168.10.20,50673,tcp,Exception error for port 50673
09:11:27,192.168.10.20,50674,tcp,Exception error for port 50674
09:11:27,192.168.10.20,50675,tcp,Exception error for port 50675
09:11:27,192.168.10.20,50676,tcp,Exception error for port 50676
09:11:27,192.168.10.20,50677,tcp,Exception error for port 50677
09:11:27,192.168.10.20,50678,tcp,Exception error for port 50678
09:11:27,192.168.10.20,50679,tcp,Exception error for port 50679
09:11:27,192.168.10.20,50680,tcp,Exception error for port 50680
09:11:27,192.168.10.20,50681,tcp,Exception error for port 50681
09:11:27,192.168.10.20,50682,tcp,Exception error for port 50682
09:11:27,192.168.10.20,50683,tcp,Exception error for port 50683
09:11:27,192.168.10.20,50684,tcp,Exception error for port 50684
09:11:27,192.168.10.20,50685,tcp,Exception error for port 50685
09:11:27,192.168.10.20,50686,tcp,Exception error for port 50686
09:11:27,192.168.10.20,50687,tcp,Exception error for port 50687
09:11:27,192.168.10.20,50688,tcp,Exception error for port 50688
09:11:27,192.168.10.20,50689,tcp,Exception error for port 50689
09:11:27,192.168.10.20,50690,tcp,Exception error for port 50690
09:11:27,192.168.10.20,50691,tcp,Exception error for port 50691
09:11:27,192.168.10.20,50692,tcp,Exception error for port 50692
09:11:27,192.168.10.20,50693,tcp,Exception error for port 50693
09:11:27,192.168.10.20,50694,tcp,Exception error for port 50694
09:11:27,192.168.10.20,50695,tcp,Exception error for port 50695
09:11:27,192.168.10.20,50696,tcp,Exception error for port 50696
09:11:27,192.168.10.20,50697,tcp,Exception error for port 50697
09:11:27,192.168.10.20,50698,tcp,Exception error for port 50698
09:11:27,192.168.10.20,50699,tcp,Exception error for port 50699
09:11:27,192.168.10.20,50700,tcp,Exception error for port 50700
09:11:27,192.168.10.20,50701,tcp,Exception error for port 50701
09:11:27,192.168.10.20,50702,tcp,Exception error for port 50702
09:11:27,192.168.10.20,50703,tcp,Exception error for port 50703
09:11:27,192.168.10.20,50704,tcp,Exception error for port 50704
09:11:27,192.168.10.20,50705,tcp,Exception error for port 50705
09:11:27,192.168.10.20,50706,tcp,Exception error for port 50706
09:11:27,192.168.10.20,50707,tcp,Exception error for port 50707
09:11:27,192.168.10.20,50708,tcp,Exception error for port 50708
09:11:27,192.168.10.20,50709,tcp,Exception error for port 50709
09:11:27,192.168.10.20,50710,tcp,Exception error for port 50710
09:11:27,192.168.10.20,50711,tcp,Exception error for port 50711
09:11:27,192.168.10.20,50712,tcp,Exception error for port 50712
09:11:27,192.168.10.20,50713,tcp,Exception error for port 50713
09:11:27,192.168.10.20,50714,tcp,Exception error for port 50714
09:11:27,192.168.10.20,50715,tcp,Exception error for port 50715
09:11:27,192.168.10.20,50716,tcp,Exception error for port 50716
09:11:27,192.168.10.20,50717,tcp,Exception error for port 50717
09:11:27,192.168.10.20,50718,tcp,Exception error for port 50718
09:11:27,192.168.10.20,50719,tcp,Exception error for port 50719
09:11:27,192.168.10.20,50720,tcp,Exception error for port 50720
09:11:27,192.168.10.20,50721,tcp,Exception error for port 50721
09:11:27,192.168.10.20,50722,tcp,Exception error for port 50722
09:11:27,192.168.10.20,50723,tcp,Exception error for port 50723
09:11:27,192.168.10.20,50724,tcp,Exception error for port 50724
09:11:27,192.168.10.20,50725,tcp,Exception error for port 50725
09:11:27,192.168.10.20,50726,tcp,Exception error for port 50726
09:11:27,192.168.10.20,50727,tcp,Exception error for port 50727
09:11:27,192.168.10.20,50728,tcp,Exception error for port 50728
09:11:27,192.168.10.20,50729,tcp,Exception error for port 50729
09:11:27,192.168.10.20,50730,tcp,Exception error for port 50730
09:11:27,192.168.10.20,50731,tcp,Exception error for port 50731
09:11:27,192.168.10.20,50732,tcp,Exception error for port 50732
09:11:27,192.168.10.20,50733,tcp,Exception error for port 50733
09:11:27,192.168.10.20,50734,tcp,Exception error for port 50734
09:11:27,192.168.10.20,50735,tcp,Exception error for port 50735
09:11:27,192.168.10.20,50736,tcp,Exception error for port 50736
09:11:27,192.168.10.20,50737,tcp,Exception error for port 50737
09:11:27,192.168.10.20,50738,tcp,Exception error for port 50738
09:11:27,192.168.10.20,50739,tcp,Exception error for port 50739
09:11:27,192.168.10.20,50740,tcp,Exception error for port 50740
09:11:27,192.168.10.20,50741,tcp,Exception error for port 50741
09:11:27,192.168.10.20,50742,tcp,Exception error for port 50742
09:11:27,192.168.10.20,50743,tcp,Exception error for port 50743
09:11:27,192.168.10.20,50744,tcp,Exception error for port 50744
09:11:27,192.168.10.20,50745,tcp,Exception error for port 50745
09:11:27,192.168.10.20,50746,tcp,Exception error for port 50746
09:11:27,192.168.10.20,50747,tcp,Exception error for port 50747
09:11:27,192.168.10.20,50748,tcp,Exception error for port 50748
09:11:27,192.168.10.20,50749,tcp,Exception error for port 50749
09:11:27,192.168.10.20,50750,tcp,Exception error for port 50750
09:11:27,192.168.10.20,50751,tcp,Exception error for port 50751
09:11:27,192.168.10.20,50752,tcp,Exception error for port 50752
09:11:27,192.168.10.20,50753,tcp,Exception error for port 50753
09:11:27,192.168.10.20,50754,tcp,Exception error for port 50754
09:11:27,192.168.10.20,50755,tcp,Exception error for port 50755
09:11:27,192.168.10.20,50756,tcp,Exception error for port 50756
09:11:27,192.168.10.20,50757,tcp,Exception error for port 50757
09:11:27,192.168.10.20,50758,tcp,Exception error for port 50758
09:11:27,192.168.10.20,50759,tcp,Exception error for port 50759
09:11:27,192.168.10.20,50760,tcp,Exception error for port 50760
09:11:27,192.168.10.20,50761,tcp,Exception error for port 50761
09:11:27,192.168.10.20,50762,tcp,Exception error for port 50762
09:11:27,192.168.10.20,50763,tcp,Exception error for port 50763
09:11:27,192.168.10.20,50764,tcp,Exception error for port 50764
09:11:27,192.168.10.20,50765,tcp,Exception error for port 50765
09:11:27,192.168.10.20,50766,tcp,Exception error for port 50766
09:11:27,192.168.10.20,50767,tcp,Exception error for port 50767
09:11:27,192.168.10.20,50768,tcp,Exception error for port 50768
09:11:27,192.168.10.20,50769,tcp,Exception error for port 50769
09:11:27,192.168.10.20,50770,tcp,Exception error for port 50770
09:11:27,192.168.10.20,50771,tcp,Exception error for port 50771
09:11:27,192.168.10.20,50772,tcp,Exception error for port 50772
09:11:27,192.168.10.20,50773,tcp,Exception error for port 50773
09:11:27,192.168.10.20,50774,tcp,Exception error for port 50774
09:11:27,192.168.10.20,50775,tcp,Exception error for port 50775
09:11:27,192.168.10.20,50776,tcp,Exception error for port 50776
09:11:27,192.168.10.20,50777,tcp,Exception error for port 50777
09:11:27,192.168.10.20,50778,tcp,Exception error for port 50778
09:11:27,192.168.10.20,50779,tcp,Exception error for port 50779
09:11:27,192.168.10.20,50780,tcp,Exception error for port 50780
09:11:27,192.168.10.20,50781,tcp,Exception error for port 50781
09:11:27,192.168.10.20,50782,tcp,Exception error for port 50782
09:11:27,192.168.10.20,50783,tcp,Exception error for port 50783
09:11:27,192.168.10.20,50784,tcp,Exception error for port 50784
09:11:27,192.168.10.20,50785,tcp,Exception error for port 50785
09:11:27,192.168.10.20,50786,tcp,Exception error for port 50786
09:11:27,192.168.10.20,50787,tcp,Exception error for port 50787
09:11:27,192.168.10.20,50788,tcp,Exception error for port 50788
09:11:27,192.168.10.20,50789,tcp,Exception error for port 50789
09:11:27,192.168.10.20,50790,tcp,Exception error for port 50790
09:11:27,192.168.10.20,50791,tcp,Exception error for port 50791
09:11:27,192.168.10.20,50792,tcp,Exception error for port 50792
09:11:27,192.168.10.20,50793,tcp,Exception error for port 50793
09:11:27,192.168.10.20,50794,tcp,Exception error for port 50794
09:11:27,192.168.10.20,50795,tcp,Exception error for port 50795
09:11:27,192.168.10.20,50796,tcp,Exception error for port 50796
09:11:27,192.168.10.20,50797,tcp,Exception error for port 50797
09:11:27,192.168.10.20,50798,tcp,Exception error for port 50798
09:11:27,192.168.10.20,50799,tcp,Exception error for port 50799
09:11:27,192.168.10.20,50800,tcp,Exception error for port 50800
09:11:27,192.168.10.20,50801,tcp,Exception error for port 50801
09:11:27,192.168.10.20,50802,tcp,Exception error for port 50802
09:11:27,192.168.10.20,50803,tcp,Exception error for port 50803
09:11:27,192.168.10.20,50804,tcp,Exception error for port 50804
09:11:27,192.168.10.20,50805,tcp,Exception error for port 50805
09:11:27,192.168.10.20,50806,tcp,Exception error for port 50806
09:11:27,192.168.10.20,50807,tcp,Exception error for port 50807
09:11:27,192.168.10.20,50808,tcp,Exception error for port 50808
09:11:27,192.168.10.20,50809,tcp,Exception error for port 50809
09:11:27,192.168.10.20,50810,tcp,Exception error for port 50810
09:11:27,192.168.10.20,50811,tcp,Exception error for port 50811
09:11:27,192.168.10.20,50812,tcp,Exception error for port 50812
09:11:27,192.168.10.20,50813,tcp,Exception error for port 50813
09:11:27,192.168.10.20,50814,tcp,Exception error for port 50814
09:11:27,192.168.10.20,50815,tcp,Exception error for port 50815
09:11:27,192.168.10.20,50816,tcp,Exception error for port 50816
09:11:27,192.168.10.20,50817,tcp,Exception error for port 50817
09:11:27,192.168.10.20,50818,tcp,Exception error for port 50818
09:11:27,192.168.10.20,50819,tcp,Exception error for port 50819
09:11:27,192.168.10.20,50820,tcp,Exception error for port 50820
09:11:27,192.168.10.20,50821,tcp,Exception error for port 50821
09:11:27,192.168.10.20,50822,tcp,Exception error for port 50822
09:11:27,192.168.10.20,50823,tcp,Exception error for port 50823
09:11:27,192.168.10.20,50824,tcp,Exception error for port 50824
09:11:27,192.168.10.20,50825,tcp,Exception error for port 50825
09:11:27,192.168.10.20,50826,tcp,Exception error for port 50826
09:11:27,192.168.10.20,50827,tcp,Exception error for port 50827
09:11:27,192.168.10.20,50828,tcp,Exception error for port 50828
09:11:27,192.168.10.20,50829,tcp,Exception error for port 50829
09:11:27,192.168.10.20,50830,tcp,Exception error for port 50830
09:11:27,192.168.10.20,50831,tcp,Exception error for port 50831
09:11:27,192.168.10.20,50832,tcp,Exception error for port 50832
09:11:27,192.168.10.20,50833,tcp,Exception error for port 50833
09:11:27,192.168.10.20,50834,tcp,Exception error for port 50834
09:11:27,192.168.10.20,50835,tcp,Exception error for port 50835
